date,Afghanistan,Albania,Algeria,Argentina,Armenia,Australia,Austria,Azerbaijan,Bahrain,Bangladesh,Belarus,Belgium,Bolivia,Bosnia and Herzegovina,Brazil,Bulgaria,Cameroon,Canada,Chile,China,Colombia,Congo (Kinshasa),Costa Rica,Cote d'Ivoire,Croatia,Czechia,Denmark,Dominican Republic,Ecuador,Egypt,El Salvador,Ethiopia,Finland,France,Gabon,Germany,Ghana,Greece,Guatemala,Guinea,Honduras,Hungary,India,Indonesia,Iran,Iraq,Ireland,Israel,Italy,Japan,Kazakhstan,Kenya,"Korea, South",Kosovo,Kuwait,Kyrgyzstan,Lebanon,Libya,Madagascar,Malaysia,Maldives,Mexico,Moldova,Morocco,Namibia,Nepal,Netherlands,Nigeria,North Macedonia,Norway,Oman,Pakistan,Panama,Paraguay,Peru,Philippines,Poland,Portugal,Qatar,Romania,Russia,Saudi Arabia,Senegal,Serbia,Singapore,South Africa,Spain,Sudan,Sweden,Switzerland,Tajikistan,Turkey,US,Ukraine,United Arab Emirates,United Kingdom,Uzbekistan,Venezuela,West Bank and Gaza,Zambia
2020-01-22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,548,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2020-01-23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,643,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2020-01-24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,920,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0
2020-01-25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1406,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,2,0,0,0,0,0,0,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0
2020-01-26,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,1,0,2075,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,3,0,0,0,0,0,0,4,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0
2020-01-27,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,1,0,2877,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,4,0,0,0,0,0,0,4,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0
2020-01-28,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,2,0,5509,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,4,0,0,0,0,0,0,4,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0
2020-01-29,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,2,0,6087,0,0,0,0,0,0,0,0,0,0,0,0,1,5,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,4,0,0,0,0,0,0,7,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,5,0,4,0,0,0,0,0
2020-01-30,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,2,0,8141,0,0,0,0,0,0,0,0,0,0,0,0,1,5,0,4,0,0,0,0,0,0,1,0,0,0,0,0,0,11,0,0,4,0,0,0,0,0,0,8,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,5,0,4,0,0,0,0,0
2020-01-31,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,4,0,9802,0,0,0,0,0,0,0,0,0,0,0,0,1,5,0,5,0,0,0,0,0,0,1,0,0,0,0,0,2,15,0,0,11,0,0,0,0,0,0,8,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,0,0,0,13,0,0,0,0,0,0,0,7,0,4,2,0,0,0,0
2020-02-01,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,4,0,11891,0,0,0,0,0,0,0,0,0,0,0,0,1,6,0,8,0,0,0,0,0,0,1,0,0,0,0,0,2,20,0,0,12,0,0,0,0,0,0,8,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,0,0,0,16,0,1,0,1,0,0,0,8,0,4,2,0,0,0,0
2020-02-02,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,4,0,16630,0,0,0,0,0,0,0,0,0,0,0,0,1,6,0,10,0,0,0,0,0,0,2,0,0,0,0,0,2,20,0,0,15,0,0,0,0,0,0,8,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0,2,0,0,0,18,0,1,0,1,0,0,0,8,0,5,2,0,0,0,0
2020-02-03,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,4,0,19716,0,0,0,0,0,0,0,0,0,0,0,0,1,6,0,12,0,0,0,0,0,0,3,0,0,0,0,0,2,20,0,0,15,0,0,0,0,0,0,8,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0,2,0,0,0,18,0,1,0,1,0,0,0,11,0,5,8,0,0,0,0
2020-02-04,0,0,0,0,0,13,0,0,0,0,0,1,0,0,0,0,0,4,0,23707,0,0,0,0,0,0,0,0,0,0,0,0,1,6,0,12,0,0,0,0,0,0,3,0,0,0,0,0,2,22,0,0,16,0,0,0,0,0,0,10,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0,2,0,0,0,24,0,1,0,1,0,0,0,11,0,5,8,0,0,0,0
2020-02-05,0,0,0,0,0,13,0,0,0,0,0,1,0,0,0,0,0,5,0,27440,0,0,0,0,0,0,0,0,0,0,0,0,1,6,0,12,0,0,0,0,0,0,3,0,0,0,0,0,2,23,0,0,19,0,0,0,0,0,0,12,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0,2,0,0,0,28,0,1,0,1,0,0,0,11,0,5,9,0,0,0,0
2020-02-06,0,0,0,0,0,14,0,0,0,0,0,1,0,0,0,0,0,5,0,30587,0,0,0,0,0,0,0,0,0,0,0,0,1,6,0,12,0,0,0,0,0,0,3,0,0,0,0,0,2,23,0,0,23,0,0,0,0,0,0,12,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0,2,0,0,0,28,0,1,0,1,0,0,0,11,0,5,9,0,0,0,0
2020-02-07,0,0,0,0,0,15,0,0,0,0,0,1,0,0,0,0,0,7,0,34110,0,0,0,0,0,0,0,0,0,0,0,0,1,6,0,13,0,0,0,0,0,0,3,0,0,0,0,0,3,23,0,0,24,0,0,0,0,0,0,12,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,3,0,0,0,0,2,0,0,0,30,0,1,0,1,0,0,0,11,0,5,9,0,0,0,0
2020-02-08,0,0,0,0,0,15,0,0,0,0,0,1,0,0,0,0,0,7,0,36814,0,0,0,0,0,0,0,0,0,0,0,0,1,11,0,13,0,0,0,0,0,0,3,0,0,0,0,0,3,24,0,0,24,0,0,0,0,0,0,16,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,3,0,0,0,0,2,0,0,0,33,0,1,0,1,0,0,0,11,0,7,13,0,0,0,0
2020-02-09,0,0,0,0,0,15,0,0,0,0,0,1,0,0,0,0,0,7,0,39829,0,0,0,0,0,0,0,0,0,0,0,0,1,11,0,14,0,0,0,0,0,0,3,0,0,0,0,0,3,24,0,0,25,0,0,0,0,0,0,16,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,3,0,0,0,0,2,0,0,0,40,0,2,0,1,0,0,0,11,0,7,14,0,0,0,0
2020-02-10,0,0,0,0,0,15,0,0,0,0,0,1,0,0,0,0,0,7,0,42354,0,0,0,0,0,0,0,0,0,0,0,0,1,11,0,14,0,0,0,0,0,0,3,0,0,0,0,0,3,26,0,0,27,0,0,0,0,0,0,18,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,3,0,0,0,0,2,0,0,0,45,0,2,0,1,0,0,0,11,0,8,14,0,0,0,0
2020-02-11,0,0,0,0,0,15,0,0,0,0,0,1,0,0,0,0,0,7,0,44386,0,0,0,0,0,0,0,0,0,0,0,0,1,11,0,16,0,0,0,0,0,0,3,0,0,0,0,0,3,27,0,0,28,0,0,0,0,0,0,18,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,3,0,0,0,0,2,0,0,0,47,0,2,0,1,0,0,0,12,0,8,15,0,0,0,0
2020-02-12,0,0,0,0,0,15,0,0,0,0,0,1,0,0,0,0,0,7,0,44759,0,0,0,0,0,0,0,0,0,0,0,0,1,11,0,16,0,0,0,0,0,0,3,0,0,0,0,0,3,28,0,0,28,0,0,0,0,0,0,18,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,3,0,0,0,0,2,0,0,0,50,0,2,0,1,0,0,0,12,0,8,16,0,0,0,0
2020-02-13,0,0,0,0,0,15,0,0,0,0,0,1,0,0,0,0,0,7,0,59895,0,0,0,0,0,0,0,0,0,0,0,0,1,11,0,16,0,0,0,0,0,0,3,0,0,0,0,0,3,33,0,0,28,0,0,0,0,0,0,19,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,3,0,0,0,0,2,0,0,0,58,0,2,0,1,0,0,0,13,0,8,17,0,0,0,0
2020-02-14,0,0,0,0,0,15,0,0,0,0,0,1,0,0,0,0,0,7,0,66358,0,0,0,0,0,0,0,0,0,1,0,0,1,11,0,16,0,0,0,0,0,0,3,0,0,0,0,0,3,43,0,0,28,0,0,0,0,0,0,19,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,3,0,0,0,0,2,0,0,0,67,0,2,0,1,0,0,0,13,0,8,18,0,0,0,0
2020-02-15,0,0,0,0,0,15,0,0,0,0,0,1,0,0,0,0,0,7,0,68413,0,0,0,0,0,0,0,0,0,1,0,0,1,12,0,16,0,0,0,0,0,0,3,0,0,0,0,0,3,54,0,0,28,0,0,0,0,0,0,22,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,3,0,0,0,0,2,0,0,0,72,0,2,0,1,0,0,0,13,0,8,18,0,0,0,0
2020-02-16,0,0,0,0,0,15,0,0,0,0,0,1,0,0,0,0,0,7,0,70513,0,0,0,0,0,0,0,0,0,1,0,0,1,12,0,16,0,0,0,0,0,0,3,0,0,0,0,0,3,60,0,0,29,0,0,0,0,0,0,22,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,3,0,0,0,0,2,0,0,0,75,0,2,0,1,0,0,0,13,0,9,18,0,0,0,0
2020-02-17,0,0,0,0,0,15,0,0,0,0,0,1,0,0,0,0,0,8,0,72434,0,0,0,0,0,0,0,0,0,1,0,0,1,12,0,16,0,0,0,0,0,0,3,0,0,0,0,0,3,67,0,0,30,0,0,0,0,0,0,22,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,3,0,0,0,0,2,0,0,0,77,0,2,0,1,0,0,0,13,0,9,19,0,0,0,0
2020-02-18,0,0,0,0,0,15,0,0,0,0,0,1,0,0,0,0,0,8,0,74211,0,0,0,0,0,0,0,0,0,1,0,0,1,12,0,16,0,0,0,0,0,0,3,0,0,0,0,0,3,79,0,0,31,0,0,0,0,0,0,22,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,3,0,0,0,0,2,0,0,0,81,0,2,0,1,0,0,0,13,0,9,19,0,0,0,0
2020-02-19,0,0,0,0,0,15,0,0,0,0,0,1,0,0,0,0,0,8,0,74619,0,0,0,0,0,0,0,0,0,1,0,0,1,12,0,16,0,0,0,0,0,0,3,0,2,0,0,0,3,85,0,0,31,0,0,0,0,0,0,22,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,3,0,0,0,0,2,0,0,0,84,0,2,0,1,0,0,0,13,0,9,20,0,0,0,0
2020-02-20,0,0,0,0,0,15,0,0,0,0,0,1,0,0,0,0,0,8,0,75077,0,0,0,0,0,0,0,0,0,1,0,0,1,12,0,16,0,0,0,0,0,0,3,0,5,0,0,0,3,95,0,0,104,0,0,0,0,0,0,22,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,3,0,0,0,0,2,0,0,0,84,0,2,0,1,0,0,0,13,0,9,22,0,0,0,0
2020-02-21,0,0,0,0,0,15,0,0,0,0,0,1,0,0,0,0,0,9,0,75550,0,0,0,0,0,0,0,0,0,1,0,0,1,12,0,16,0,0,0,0,0,0,3,0,18,0,0,1,20,112,0,0,204,0,0,0,1,0,0,22,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,3,0,0,0,0,2,0,0,0,85,0,2,0,1,0,0,0,15,0,9,23,0,0,0,0
2020-02-22,0,0,0,0,0,15,0,0,0,0,0,1,0,0,0,0,0,9,0,77001,0,0,0,0,0,0,0,0,0,1,0,0,1,12,0,16,0,0,0,0,0,0,3,0,28,0,0,1,62,137,0,0,433,0,0,0,1,0,0,22,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,3,0,0,0,0,2,0,0,0,85,0,2,0,1,0,0,0,15,0,13,23,0,0,0,0
2020-02-23,0,0,0,0,0,15,0,0,0,0,0,1,0,0,0,0,0,9,2,77022,0,0,0,0,0,0,0,0,0,1,0,0,1,12,0,16,0,0,0,0,0,0,3,0,43,0,0,1,155,149,0,0,602,0,0,0,1,0,0,22,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,3,0,0,0,0,2,0,0,0,89,0,2,0,1,0,0,0,15,0,13,28,0,0,0,0
2020-02-24,1,0,0,0,0,15,0,0,1,0,0,1,0,0,0,0,0,10,2,77241,0,0,0,0,0,0,0,0,0,1,0,0,1,12,0,16,0,0,0,0,0,0,3,0,61,1,0,1,229,160,0,0,833,0,1,0,1,0,0,22,0,0,0,0,0,1,0,0,0,0,2,0,0,0,0,3,0,0,0,0,2,0,0,0,89,0,2,0,1,0,0,0,15,0,13,30,0,0,0,0
2020-02-25,1,0,1,0,0,15,2,0,23,0,0,1,0,0,0,0,0,11,2,77754,0,0,0,0,1,0,0,0,0,1,0,0,1,14,0,17,0,0,0,0,0,0,3,0,95,1,0,1,322,173,0,0,977,0,11,0,1,0,0,22,0,0,0,0,0,1,0,0,0,0,2,2,0,0,0,3,0,0,0,0,2,0,0,0,91,0,6,0,1,1,0,0,15,0,13,34,0,0,0,0
2020-02-26,1,0,1,0,0,15,2,0,33,0,0,1,0,0,1,0,0,11,2,78166,0,0,0,0,3,0,0,0,0,1,0,0,2,18,0,27,0,1,0,0,0,0,3,0,139,5,0,2,453,192,0,0,1261,0,26,0,2,0,0,22,0,0,0,0,0,1,0,0,1,1,4,2,0,0,0,3,0,0,0,1,2,0,0,0,93,0,13,0,2,1,0,0,15,0,13,37,0,0,0,0
2020-02-27,1,0,1,0,0,15,3,0,33,0,0,1,0,0,1,0,0,13,2,78600,0,0,0,0,3,0,1,0,0,1,0,0,2,38,0,46,0,3,0,0,0,0,3,0,245,7,0,3,655,218,0,0,1766,0,43,0,2,0,0,23,0,0,0,0,0,1,1,0,1,1,4,2,0,0,0,3,0,0,0,1,2,0,0,0,93,0,15,0,3,8,0,0,16,0,13,44,0,0,0,0
2020-02-28,1,0,1,0,0,15,3,0,36,0,1,1,0,0,1,0,0,14,2,78928,0,0,0,0,5,0,1,0,0,1,0,0,2,57,0,48,0,4,0,0,0,0,3,0,388,7,0,4,888,236,0,0,2337,0,45,0,2,0,0,23,0,1,0,0,0,1,1,1,1,6,4,4,0,0,0,3,0,0,0,3,2,0,0,0,93,0,32,0,11,8,0,0,16,0,19,56,0,0,0,0
2020-02-29,1,0,1,0,0,25,9,0,41,0,1,1,0,0,2,0,0,20,2,79356,0,0,0,0,6,0,3,0,0,1,0,0,3,100,0,79,0,4,0,0,0,0,3,0,593,13,1,7,1128,245,0,0,3150,0,45,0,4,0,0,25,0,4,0,0,0,1,6,1,1,15,6,4,0,0,0,3,0,0,1,3,2,0,0,0,102,0,45,0,14,18,0,0,24,0,21,61,0,0,0,0
2020-03-01,1,0,1,0,1,27,14,3,47,0,1,2,0,0,2,0,0,24,9,79932,0,0,0,0,7,3,4,1,6,2,0,0,6,130,0,130,0,7,0,0,0,0,3,0,978,19,1,10,1694,259,0,0,3736,0,45,0,10,0,0,29,0,5,0,0,0,1,10,1,1,19,6,4,0,0,0,3,0,0,3,3,2,0,0,0,106,0,84,0,14,27,0,0,30,0,21,94,0,0,0,0
2020-03-02,1,0,3,0,1,30,18,3,49,0,1,8,0,0,2,0,0,27,9,80136,0,0,0,0,7,3,4,1,6,2,0,0,6,191,0,159,0,7,0,0,0,0,5,2,1501,26,1,10,2036,278,0,0,4335,0,56,0,13,0,0,29,0,5,0,1,0,1,18,1,1,25,6,5,0,0,0,3,0,2,3,3,3,1,1,0,108,0,120,0,19,42,0,0,52,0,21,134,0,0,0,0
2020-03-03,1,0,5,1,1,39,21,3,49,0,1,13,0,0,2,0,0,30,10,80261,0,0,0,0,9,5,6,1,7,2,0,0,6,204,0,196,0,7,0,0,0,0,5,2,2336,32,2,12,2502,298,0,0,5186,0,56,0,13,0,0,36,0,5,0,1,0,1,24,1,1,32,12,5,0,0,0,3,0,2,7,3,3,1,2,0,110,0,165,0,32,56,0,0,72,1,27,189,0,0,0,0
2020-03-04,1,0,12,1,1,52,29,3,52,0,6,23,0,0,4,0,0,33,10,80386,0,0,0,0,10,8,11,1,10,2,0,0,6,288,0,262,0,9,0,0,0,2,28,2,2922,35,6,15,3089,333,0,0,5621,0,56,0,13,0,0,50,0,5,0,1,0,1,38,1,1,56,15,5,0,0,0,3,1,5,8,4,3,1,4,0,110,0,222,0,62,90,0,0,103,1,27,246,0,0,0,0
2020-03-05,1,0,12,1,1,55,41,6,55,0,6,50,0,2,4,0,0,37,13,80537,0,0,0,0,10,12,11,1,13,3,0,0,12,380,0,482,0,31,0,0,0,2,30,2,3513,35,6,20,3858,365,0,0,6088,0,58,0,16,0,0,50,0,5,0,2,0,1,82,1,1,87,16,6,0,0,0,3,1,8,8,6,4,5,4,0,117,1,259,0,87,114,0,0,172,1,29,295,0,0,4,0
2020-03-06,1,0,17,2,1,60,55,6,60,0,6,109,0,2,13,0,1,49,13,80690,1,0,1,0,11,18,24,2,13,15,0,0,15,656,0,670,0,45,0,0,0,2,31,4,4747,40,18,37,4636,420,0,0,6593,0,58,0,22,0,0,83,0,6,0,2,0,1,128,1,3,108,16,6,0,0,1,5,5,13,8,9,13,5,4,1,130,1,400,0,146,214,0,0,215,1,29,374,0,0,7,0
2020-03-07,1,0,17,8,1,63,79,9,85,0,6,169,0,3,13,0,1,54,13,80770,1,0,1,0,12,19,24,2,13,15,0,0,15,959,0,799,0,46,0,0,0,4,34,4,5823,54,18,43,5883,466,0,0,7041,0,61,0,22,0,0,93,0,6,0,2,0,1,188,1,3,147,16,6,0,0,1,6,5,20,8,9,13,5,4,1,138,1,500,0,179,268,0,0,337,1,45,429,0,0,16,0
2020-03-08,4,0,19,12,1,76,104,9,85,3,6,200,0,3,20,4,2,64,20,80823,1,0,5,0,12,31,37,5,14,49,0,0,23,1136,0,1040,0,73,0,0,0,7,39,6,6566,60,19,61,7375,499,0,0,7314,0,64,0,32,0,0,99,4,7,1,2,0,1,265,1,3,176,16,6,0,1,6,10,11,30,15,15,17,11,4,1,150,3,673,0,225,337,0,0,450,1,45,483,0,0,16,0
2020-03-09,4,2,20,12,1,91,131,9,95,3,6,239,0,3,25,4,2,77,20,80860,1,0,9,0,12,31,92,5,15,55,0,0,30,1219,0,1176,0,73,0,0,0,9,43,19,7161,60,21,61,9172,527,0,0,7478,0,64,0,32,0,0,117,4,7,1,2,0,1,321,2,3,205,16,16,0,1,7,20,16,30,18,15,17,15,4,1,150,3,1073,0,326,374,0,0,515,1,45,630,0,0,19,0
2020-03-10,5,10,20,17,1,107,182,11,110,3,9,267,0,5,31,4,2,79,25,80887,3,0,9,0,14,41,264,5,15,59,0,0,40,1794,0,1457,0,89,0,0,0,9,56,27,8042,71,34,75,10149,585,0,0,7513,0,69,0,41,0,0,129,6,7,3,3,0,1,382,2,7,400,18,19,1,1,11,33,22,41,24,25,20,20,4,5,160,7,1695,0,424,491,0,0,713,1,74,889,0,0,26,0
2020-03-11,7,12,20,19,1,128,246,11,195,3,9,314,2,7,38,7,2,108,35,80921,9,1,13,1,19,91,444,5,17,60,0,0,59,2293,0,1908,0,99,0,0,2,13,62,34,9000,71,43,79,12462,640,0,0,7755,0,72,0,61,0,0,149,8,8,3,5,0,1,503,2,7,598,18,20,8,5,11,49,31,59,262,45,20,21,4,12,178,13,2277,0,620,652,0,1,1105,1,74,1301,0,0,30,0
2020-03-12,7,23,24,19,4,128,302,11,195,3,12,314,2,11,52,7,2,117,35,80932,9,1,22,1,19,94,617,5,17,67,0,0,59,2293,0,2078,0,99,0,0,2,13,73,34,10075,71,43,100,15113,696,0,0,7869,0,80,0,61,0,0,149,8,12,3,6,0,1,503,2,7,702,18,28,11,5,15,52,49,59,262,49,28,45,4,19,178,17,2277,0,771,652,0,1,1530,1,85,1790,0,0,30,0
2020-03-13,7,33,26,31,8,200,504,15,195,3,27,559,3,13,151,23,2,193,55,80945,13,2,23,1,32,141,804,5,17,80,0,1,155,3681,0,3675,0,190,0,1,2,19,82,69,11364,101,90,126,17660,733,4,1,7979,0,80,0,77,0,0,197,9,26,6,7,0,1,806,2,14,996,19,31,27,6,28,64,68,112,320,89,45,86,10,35,200,24,5232,1,923,1139,0,5,2115,3,85,2270,0,0,31,0
2020-03-14,11,38,37,34,18,250,655,15,210,3,27,689,10,18,151,41,2,198,88,80977,22,2,26,1,38,189,836,11,28,109,0,1,225,4496,1,4585,3,228,1,1,2,30,102,96,12729,110,129,155,21157,795,6,1,8086,2,104,0,93,0,0,238,10,41,12,17,2,1,962,2,14,1090,19,53,36,6,38,111,103,169,337,123,59,103,10,46,212,38,6391,1,994,1359,0,5,2814,3,85,2634,0,2,35,0
2020-03-15,16,42,48,45,26,297,860,23,214,5,27,886,10,24,162,51,2,252,101,81003,34,2,27,1,49,253,875,11,28,110,0,1,244,4532,1,5795,6,331,1,1,3,32,113,117,13938,116,129,213,24747,826,9,3,8162,5,112,0,110,0,0,428,13,53,23,28,2,1,1138,2,14,1221,22,136,43,6,43,140,119,245,401,131,63,103,24,48,226,51,7798,1,1063,2200,0,6,2986,3,98,3077,1,10,38,0
2020-03-16,21,51,54,56,52,377,1018,28,214,8,36,1058,11,25,200,52,4,415,182,81033,57,2,35,1,57,298,933,11,37,150,0,5,277,6683,1,7272,6,331,2,1,6,39,119,134,14991,124,169,218,27980,843,10,3,8236,13,123,0,110,0,0,566,13,82,23,29,2,1,1416,2,18,1333,22,236,55,8,86,142,177,331,439,158,90,118,24,55,243,62,9942,1,1146,2200,0,18,4354,7,98,3692,6,17,38,0
2020-03-17,22,55,60,68,78,452,1332,28,228,10,36,1243,11,26,321,67,10,478,228,81058,75,3,41,5,65,396,1025,21,58,196,0,5,321,7715,1,9257,7,387,6,1,8,50,142,172,16169,154,223,250,31506,893,33,3,8320,16,130,0,120,0,0,673,13,93,30,38,2,1,1711,3,26,1463,24,299,69,9,117,187,238,448,439,184,114,171,26,65,266,62,11748,1,1265,2700,0,47,5970,14,98,4462,10,33,39,0
2020-03-18,22,59,74,79,84,568,1646,28,256,14,51,1486,12,38,372,92,10,657,265,81102,102,4,50,6,81,464,1116,21,111,196,0,6,336,9124,1,12327,7,418,6,1,9,58,156,227,17361,164,292,304,35713,928,35,3,8413,19,142,3,133,0,0,790,13,118,30,49,2,1,2058,8,35,1550,39,454,86,11,145,202,251,448,452,260,147,171,31,83,313,116,13910,2,1410,3028,0,98,8386,14,113,5467,15,36,41,2
2020-03-19,22,64,87,97,115,681,2013,44,278,17,51,1795,12,63,621,94,13,800,265,81156,108,14,69,9,105,694,1225,34,199,256,1,6,400,10970,1,15320,11,418,9,1,12,73,194,311,18407,192,557,427,41035,968,44,7,8565,20,148,3,157,0,0,900,13,164,49,63,3,1,2467,8,48,1746,48,501,109,11,234,217,355,785,460,277,199,274,31,103,345,150,17963,2,1553,4075,0,192,12674,16,140,6533,23,42,44,2
2020-03-20,24,70,90,128,136,791,2388,44,285,20,69,2257,15,89,793,127,20,943,461,81250,158,18,89,9,128,833,1337,72,367,285,1,9,450,12758,3,19848,16,495,12,1,24,85,244,369,19644,208,683,529,47021,1022,49,7,8652,21,159,6,163,0,3,1030,13,203,66,77,3,1,3003,12,67,1914,48,730,137,13,234,230,425,1020,470,308,253,344,38,135,385,202,20410,2,1733,5294,0,359,18736,29,140,7791,33,42,47,2
2020-03-21,24,76,139,158,160,1071,2814,53,305,25,76,2815,19,93,1021,163,27,1277,592,81305,196,23,117,14,206,995,1420,112,506,294,3,9,523,14463,4,22213,19,530,17,2,24,103,330,450,20610,214,785,712,53578,1059,53,7,8799,24,176,14,187,0,3,1183,13,251,80,96,3,1,3640,22,85,2118,52,776,200,18,318,307,536,1280,481,367,306,392,47,171,432,240,25374,2,1868,6575,0,670,24508,47,153,9006,43,70,48,2
2020-03-22,40,89,201,266,194,1549,3582,65,334,27,76,3401,24,126,1546,187,40,1469,687,81435,231,30,134,14,254,1120,1514,202,789,327,3,11,626,16243,5,24873,23,624,19,2,26,131,396,514,21638,233,906,883,59138,1104,60,15,8961,31,188,14,248,0,3,1306,13,316,94,115,3,1,4217,30,115,2385,55,875,313,22,363,380,634,1600,494,433,367,511,67,222,455,274,28768,2,1986,7474,0,1236,33152,73,153,10395,43,70,52,3
2020-03-23,40,104,230,301,235,1682,4474,72,377,33,81,3743,27,136,1924,201,56,2088,801,81498,277,36,158,25,315,1236,1572,245,981,366,3,11,700,20123,5,29056,27,695,20,4,30,167,499,579,23049,266,1125,1071,63927,1144,62,16,8961,33,189,16,267,0,12,1518,13,367,109,143,4,2,4764,40,136,2621,66,972,345,22,395,462,749,2060,501,576,438,562,79,249,509,402,35136,2,2168,8795,0,1529,43850,73,198,12744,46,77,59,3
2020-03-24,74,123,264,387,249,2044,5283,87,392,39,81,4269,29,166,2247,218,66,2790,977,81591,378,45,177,73,382,1394,1718,312,1082,402,5,12,792,22622,6,32986,53,743,21,4,30,187,536,686,24811,316,1329,1238,69176,1217,72,25,9037,61,191,42,318,1,17,1624,13,405,125,170,7,2,5580,44,148,2863,84,1063,345,27,416,552,901,2362,526,794,495,767,86,303,558,554,39885,3,2398,9877,0,1872,54112,97,248,15126,50,84,59,3
