date,Afghanistan,Albania,Algeria,Argentina,Armenia,Australia,Austria,Azerbaijan,Bahrain,Bangladesh,Belarus,Belgium,Bolivia,Bosnia and Herzegovina,Brazil,Bulgaria,Cameroon,Canada,Chile,China,Colombia,Congo (Kinshasa),Costa Rica,Cote d'Ivoire,Croatia,Czechia,Denmark,Dominican Republic,Ecuador,Egypt,El Salvador,Ethiopia,Finland,France,Gabon,Germany,Ghana,Greece,Guatemala,Guinea,Honduras,Hungary,India,Indonesia,Iran,Iraq,Ireland,Israel,Italy,Japan,Kazakhstan,Kenya,"Korea, South",Kosovo,Kuwait,Kyrgyzstan,Lebanon,Libya,Madagascar,Malaysia,Maldives,Mexico,Moldova,Morocco,Namibia,Nepal,Netherlands,Nigeria,North Macedonia,Norway,Oman,Pakistan,Panama,Paraguay,Peru,Philippines,Poland,Portugal,Qatar,Romania,Russia,Saudi Arabia,Senegal,Serbia,Singapore,South Africa,Spain,Sudan,Sweden,Switzerland,Tajikistan,Turkey,US,Ukraine,United Arab Emirates,United Kingdom,Uzbekistan,Venezuela,West Bank and Gaza,Zambia
2020-02-05,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1115,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-02-06,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1477,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-02-07,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-02-08,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,2596,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-02-09,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,3219,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0
2020-02-10,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,3918,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0
2020-02-11,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,4636,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,3,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0
2020-02-12,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,1,0,5082,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,7,0,0,0,0,0,0,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,0,0,0,15,0,0,0,0,0,0,0,3,0,1,1,0,0,0,0
2020-02-13,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,1,0,6217,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,7,0,0,0,0,0,0,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,0,0,0,15,0,0,0,0,0,0,0,3,0,1,1,0,0,0,0
2020-02-14,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,1,0,7977,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,7,0,0,0,0,0,0,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,0,0,0,17,0,0,0,0,0,0,0,3,0,1,1,0,0,0,0
2020-02-15,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,1,0,9298,0,0,0,0,0,0,0,0,0,0,0,0,1,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,9,0,0,0,0,0,0,7,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,0,0,0,18,0,2,0,0,0,0,0,3,0,3,1,0,0,0,0
2020-02-16,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,1,0,10755,0,0,0,0,0,0,0,0,0,0,0,0,1,4,0,1,0,0,0,0,0,0,3,0,0,0,0,0,0,12,0,0,9,0,0,0,0,0,0,7,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,0,0,0,18,0,2,0,0,0,0,0,3,0,4,8,0,0,0,0
2020-02-17,0,0,0,0,0,10,0,0,0,0,0,1,0,0,0,0,0,1,0,12462,0,0,0,0,0,0,0,0,0,0,0,0,1,4,0,1,0,0,0,0,0,0,3,0,0,0,0,0,0,12,0,0,10,0,0,0,0,0,0,7,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,0,0,0,24,0,2,0,0,0,0,0,3,0,4,8,0,0,0,0
2020-02-18,0,0,0,0,0,10,0,0,0,0,0,1,0,0,0,0,0,1,0,14206,0,0,0,0,0,0,0,0,0,0,0,0,1,4,0,12,0,0,0,0,0,0,3,0,0,0,0,0,0,13,0,0,12,0,0,0,0,0,0,13,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,0,0,0,29,0,2,0,0,0,0,0,3,0,4,8,0,0,0,0
2020-02-19,0,0,0,0,0,10,0,0,0,0,0,1,0,0,0,0,0,1,0,15962,0,0,0,0,0,0,0,0,0,0,0,0,1,4,0,12,0,0,0,0,0,0,3,0,0,0,0,0,0,18,0,0,12,0,0,0,0,0,0,15,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,0,0,0,34,0,2,0,0,0,0,0,3,0,4,8,0,0,0,0
2020-02-20,0,0,0,0,0,10,0,0,0,0,0,1,0,0,0,0,0,1,0,18014,0,0,0,0,0,0,0,0,0,0,0,0,1,4,0,12,0,0,0,0,0,0,3,0,0,0,0,0,0,18,0,0,16,0,0,0,0,0,0,15,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,0,0,0,34,0,2,0,0,0,0,0,3,0,4,8,0,0,0,0
2020-02-21,0,0,0,0,0,11,0,0,0,0,0,1,0,0,0,0,0,3,0,18704,0,0,0,0,0,0,0,0,0,0,0,0,1,4,0,14,0,0,0,0,0,0,3,0,0,0,0,0,0,22,0,0,16,0,0,0,0,0,0,15,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,0,0,0,37,0,2,0,0,0,0,0,5,0,4,8,0,0,0,0
2020-02-22,0,0,0,0,0,11,0,0,0,0,0,1,0,0,0,0,0,3,0,22699,0,0,0,0,0,0,0,0,0,0,0,0,1,4,0,14,0,0,0,0,0,0,3,0,0,0,0,0,1,22,0,0,16,0,0,0,0,0,0,15,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,0,0,0,37,0,2,0,0,0,0,0,5,0,4,8,0,0,0,0
2020-02-23,0,0,0,0,0,11,0,0,0,0,0,1,0,0,0,0,0,3,0,23187,0,0,0,0,0,0,0,0,0,0,0,0,1,4,0,14,0,0,0,0,0,0,3,0,0,0,0,0,2,22,0,0,18,0,0,0,0,0,0,15,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,0,0,0,51,0,2,0,0,0,0,0,5,0,4,8,0,0,0,0
2020-02-24,0,0,0,0,0,11,0,0,0,0,0,1,0,0,0,0,0,3,0,25015,0,0,0,0,0,0,0,0,0,0,0,0,1,4,0,14,0,0,0,0,0,0,3,0,0,0,0,0,1,22,0,0,18,0,0,0,0,0,0,18,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,0,0,0,51,0,2,0,0,0,0,0,5,0,4,8,0,0,0,0
2020-02-25,0,0,0,0,0,11,0,0,0,0,0,1,0,0,0,0,0,3,0,27676,0,0,0,0,0,0,0,0,0,0,0,0,1,11,0,14,0,0,0,0,0,0,3,0,0,0,0,0,1,22,0,0,22,0,0,0,0,0,0,18,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,0,0,0,53,0,2,0,0,0,0,0,6,0,4,8,0,0,0,0
2020-02-26,0,0,0,0,0,11,0,0,0,0,0,1,0,0,0,0,0,3,0,30084,0,0,0,0,0,0,0,0,0,0,0,0,1,11,0,15,0,0,0,0,0,0,3,0,49,0,0,0,3,22,0,0,22,0,0,0,0,0,0,18,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,0,0,0,62,0,2,0,0,0,0,0,6,0,4,8,0,0,0,0
2020-02-27,0,0,0,0,0,11,0,0,0,0,0,1,0,0,0,0,0,6,0,32930,0,0,0,0,0,0,0,0,0,0,0,0,1,11,0,16,0,0,0,0,0,0,3,0,49,0,0,1,45,22,0,0,22,0,0,0,0,0,0,18,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,0,0,0,62,0,2,0,0,0,0,0,6,0,4,8,0,0,0,0
2020-02-28,0,0,0,0,0,11,0,0,0,0,0,1,0,0,0,0,0,6,0,36329,0,0,0,0,0,0,0,0,0,1,0,0,1,11,0,16,0,0,0,0,0,0,3,0,73,0,0,1,46,22,0,0,22,0,0,0,0,0,0,18,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,0,0,0,62,0,2,0,0,0,0,0,7,0,5,8,0,0,0,0
2020-02-29,0,0,0,0,0,11,0,0,0,0,0,1,0,0,0,0,0,6,0,39320,0,0,0,0,0,0,0,0,0,1,0,0,1,12,0,16,0,0,0,0,0,0,3,0,123,0,0,1,46,32,0,0,27,0,0,0,0,0,0,18,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,2,0,0,0,72,0,2,0,0,0,0,0,7,0,5,8,0,0,0,0
2020-03-01,0,0,0,0,0,11,0,0,0,0,0,1,0,0,0,0,0,6,0,42162,0,0,0,0,0,0,0,0,0,1,0,0,1,12,0,16,0,0,0,0,0,0,3,0,175,0,0,1,83,32,0,0,30,0,0,0,0,0,0,18,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,2,0,0,0,72,0,2,0,0,0,0,0,7,0,5,8,0,0,0,0
2020-03-02,0,0,0,0,0,11,0,0,0,0,0,1,0,0,0,0,0,6,0,44854,0,0,0,0,0,0,0,0,0,1,0,0,1,12,0,16,0,0,0,0,0,0,3,0,291,0,0,1,149,32,0,0,30,0,0,0,0,0,0,18,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,2,0,0,0,78,0,2,0,0,0,0,0,7,0,5,8,0,0,0,0
2020-03-03,0,0,0,0,0,11,0,0,0,0,0,1,0,0,0,0,0,6,0,47450,0,0,0,0,0,0,0,0,0,1,0,0,1,12,0,16,0,0,0,0,0,0,3,0,291,0,0,1,160,43,0,0,30,0,0,0,0,0,0,22,0,1,0,0,0,1,0,0,0,0,2,0,0,0,0,1,0,0,0,0,2,0,0,0,78,0,2,0,0,2,0,0,7,0,5,8,0,0,0,0
2020-03-04,0,0,0,0,0,11,0,0,0,0,0,1,0,0,0,0,0,6,0,50001,0,0,0,0,0,0,0,0,0,1,0,0,1,12,0,16,0,0,0,0,0,0,3,0,552,0,0,1,276,43,0,0,41,0,0,0,1,0,0,22,0,1,0,0,0,1,0,0,0,0,2,0,0,0,0,1,0,0,0,1,2,0,0,0,78,0,2,0,0,3,0,0,7,0,5,8,0,0,0,0
2020-03-05,0,0,0,0,0,21,0,0,0,0,0,1,0,0,0,0,0,6,0,52292,0,0,0,0,0,0,0,0,0,1,0,0,1,12,0,16,0,0,0,0,0,0,3,0,739,0,0,1,414,43,0,0,41,0,0,0,1,0,0,22,0,1,0,0,0,1,0,0,0,0,2,0,0,0,0,1,0,0,0,1,2,0,0,0,78,0,2,0,0,3,0,0,7,0,5,8,0,0,0,0
2020-03-06,0,0,0,0,0,21,0,0,4,0,0,1,0,0,0,0,0,6,0,53944,0,0,0,0,0,0,1,0,0,1,0,0,1,12,0,17,0,0,0,0,0,0,3,0,913,0,0,2,523,46,0,0,135,0,0,0,1,0,0,22,0,1,0,0,0,1,0,0,0,0,2,0,0,0,0,1,0,0,0,1,2,0,0,0,78,0,2,0,0,3,0,0,7,0,5,8,0,0,0,0
2020-03-07,0,0,0,0,0,21,0,0,4,0,0,1,0,0,0,0,0,8,0,55539,0,0,0,0,0,0,1,0,0,1,0,0,1,12,0,18,0,0,0,0,0,0,3,0,1669,0,0,2,589,76,0,0,135,0,0,0,1,0,0,23,0,1,0,0,0,1,0,0,0,0,2,1,0,0,0,1,0,0,0,3,2,0,0,0,78,0,30,0,0,3,0,0,7,0,7,18,0,0,0,0
2020-03-08,0,0,0,0,0,21,0,0,4,0,0,1,0,0,0,0,0,8,0,57388,0,0,0,0,0,0,1,0,0,1,0,0,1,12,0,18,0,0,0,0,0,0,3,0,2134,0,0,2,622,76,0,0,118,0,1,0,1,0,0,24,0,1,0,0,0,1,0,0,0,0,2,1,0,0,0,1,0,0,0,3,3,0,1,0,78,0,30,0,0,3,0,0,7,0,7,18,0,0,0,0
2020-03-09,0,0,0,0,0,21,2,0,14,0,1,1,0,0,0,0,0,8,0,58804,0,0,0,0,0,0,1,0,0,1,0,0,1,12,0,18,0,0,0,0,0,0,3,0,2394,3,0,2,724,76,0,0,118,0,1,0,1,0,0,24,0,1,0,0,0,1,0,0,0,1,2,1,0,0,0,1,0,0,0,3,3,0,1,0,78,0,32,0,0,3,0,0,7,0,7,18,0,0,0,0
2020-03-10,0,0,0,0,0,21,4,0,22,0,3,1,0,0,0,0,0,8,0,60181,0,0,0,0,0,0,1,0,0,1,0,0,1,12,0,18,0,0,0,0,0,0,4,2,2731,3,0,4,724,101,0,0,247,0,1,0,1,0,0,24,0,4,0,0,0,1,0,0,0,1,9,2,0,0,0,2,0,0,0,3,3,1,1,0,78,0,32,0,0,3,0,0,8,0,12,19,0,0,0,0
2020-03-11,0,0,0,0,0,21,4,3,35,0,3,1,0,0,0,0,0,8,0,61644,0,0,0,0,0,0,1,0,0,27,0,0,1,12,0,25,0,0,0,0,0,0,4,2,2959,15,0,4,1045,118,0,0,288,0,2,0,1,0,0,26,0,4,0,0,0,1,0,0,0,1,9,2,0,0,0,2,0,0,0,6,3,1,1,0,96,0,183,0,0,4,0,0,8,0,17,19,0,0,0,0
2020-03-12,0,0,8,0,0,21,4,3,35,0,3,1,0,0,0,0,0,8,0,62901,0,0,0,0,0,0,1,0,0,27,0,0,1,12,0,25,0,0,0,0,0,0,4,2,2959,15,0,4,1045,118,0,0,333,0,5,0,1,0,0,26,0,4,0,0,0,1,0,0,0,1,9,2,0,0,0,2,0,0,0,6,3,1,1,0,96,0,183,0,0,4,0,0,12,0,17,19,0,0,0,0
2020-03-13,0,0,8,0,0,23,6,3,44,0,3,1,0,0,0,0,0,8,0,64196,0,0,0,0,1,0,1,0,0,27,0,0,1,12,0,46,0,0,0,0,0,0,4,2,2959,24,0,4,1439,118,0,0,510,0,5,0,1,0,0,26,0,4,0,1,0,1,0,0,1,1,9,2,0,0,0,2,0,1,0,7,3,1,1,0,97,0,193,0,0,4,0,0,12,0,17,19,0,0,0,0
2020-03-14,0,0,12,1,0,23,6,3,44,0,3,1,0,0,0,0,0,8,0,65660,0,0,0,0,1,0,1,0,0,27,0,0,1,12,0,46,0,8,0,0,0,1,4,8,2959,26,0,4,1966,118,0,0,510,0,5,0,1,0,0,35,0,4,0,1,0,1,0,0,1,1,9,2,0,0,0,2,0,2,4,9,8,1,1,0,105,0,517,0,0,4,0,0,12,0,17,19,0,0,0,0
2020-03-15,0,0,12,1,0,23,6,6,60,0,3,1,0,0,0,0,0,8,0,67017,0,0,0,0,1,0,1,0,0,21,0,0,10,12,0,46,0,8,0,0,0,1,13,8,4590,26,0,4,2335,118,0,0,510,0,5,0,1,0,0,42,0,4,0,1,0,1,0,0,1,1,9,2,0,0,0,2,0,2,4,9,8,1,1,0,105,0,517,0,0,4,0,0,12,0,23,19,0,0,0,0
2020-03-16,1,0,12,1,0,23,6,6,77,2,3,1,0,0,1,0,0,9,0,67910,0,0,0,0,2,3,1,0,0,27,0,0,10,12,0,67,0,8,0,0,0,1,13,8,4590,26,0,4,2749,144,0,0,1137,0,9,0,1,0,0,42,0,4,0,1,0,1,0,0,1,1,9,2,0,0,0,2,13,3,4,9,8,2,2,1,109,0,530,0,0,4,0,0,17,0,23,21,0,0,0,0
2020-03-17,1,0,12,3,1,23,1,6,81,3,3,1,0,2,2,0,0,9,0,68798,1,0,0,1,4,3,1,0,0,32,0,0,10,12,0,67,0,8,0,0,0,2,14,8,5389,32,5,11,2941,144,0,0,1407,0,9,0,3,0,0,49,0,4,1,1,0,1,0,0,1,1,9,2,0,0,1,5,13,3,4,16,8,6,2,1,114,0,1028,0,0,4,0,0,17,0,23,53,0,0,0,0
2020-03-18,1,0,12,3,1,23,9,6,88,3,5,31,0,2,2,0,0,9,0,69755,1,0,0,1,4,3,1,0,0,32,0,0,10,12,0,105,0,8,0,0,0,2,14,11,5389,43,5,11,4025,144,0,0,1540,0,15,0,3,0,0,60,0,4,1,1,0,1,0,1,1,1,12,13,0,0,1,5,13,3,4,19,8,6,2,1,114,0,1081,0,0,15,0,0,105,0,26,67,0,0,0,0
2020-03-19,1,0,32,3,1,26,9,6,100,3,5,31,0,2,2,0,0,9,0,70535,1,0,0,1,5,3,1,0,0,32,0,0,10,12,0,113,0,8,0,0,0,2,15,11,5710,43,5,11,4440,150,0,0,1540,0,18,0,4,0,0,75,0,4,1,1,0,1,0,1,1,1,12,13,0,0,1,8,1,3,4,25,9,6,2,1,114,0,1107,0,0,15,0,0,121,0,31,67,0,0,0,0
2020-03-20,1,0,32,3,1,26,9,6,100,3,5,1,0,2,2,0,0,9,6,71266,1,0,0,1,5,4,1,0,0,39,0,0,10,12,0,180,0,19,0,0,0,2,20,15,6745,49,5,14,4440,191,0,0,1540,0,18,0,4,0,0,87,0,4,1,1,0,1,0,1,1,1,12,13,0,0,1,8,1,5,10,25,9,8,2,1,124,0,1588,0,0,15,0,0,147,0,31,67,0,0,17,0
2020-03-21,1,2,32,3,1,26,9,11,125,3,15,263,0,2,2,3,0,10,6,71857,1,0,2,1,5,6,1,0,3,41,0,0,10,12,0,233,0,19,0,0,0,7,23,15,7635,51,5,36,6072,232,0,0,1540,0,27,0,4,0,0,114,0,4,1,3,0,1,0,1,1,1,12,5,0,0,1,13,1,5,27,52,12,16,5,1,140,0,2125,0,0,15,0,0,176,1,38,67,0,0,17,0
2020-03-22,1,2,65,3,2,88,9,10,149,3,15,263,0,2,2,3,0,10,8,72362,3,0,2,1,5,6,1,0,3,56,0,4,10,2206,0,266,0,19,0,0,0,16,27,29,7931,57,5,37,7024,235,0,0,2909,0,27,0,8,0,0,139,0,4,1,3,0,1,0,2,1,1,17,5,0,0,1,17,1,5,33,64,16,16,5,1,144,0,2575,0,0,131,0,0,178,1,38,67,0,15,17,0
2020-03-23,1,2,65,3,2,88,9,10,149,3,15,263,0,2,2,3,0,10,8,72814,3,0,2,1,5,6,1,0,3,56,0,4,10,2206,0,266,0,19,0,0,0,16,27,29,7931,57,5,37,7024,235,0,0,2909,0,27,0,8,0,0,139,0,4,1,3,0,1,0,2,1,1,17,18,0,0,1,17,1,5,33,64,16,16,5,1,144,0,2575,0,0,131,0,0,178,1,38,67,0,15,17,0
2020-03-24,1,10,24,52,14,115,9,10,177,5,22,461,0,2,2,3,0,110,17,73280,6,0,2,2,5,10,36,3,3,80,0,0,10,3250,0,3243,0,29,0,0,0,21,40,30,8913,75,5,53,8326,285,0,0,3507,0,39,0,8,0,0,183,5,4,2,6,2,1,1,2,1,6,17,21,1,0,1,20,1,22,41,79,22,28,8,15,156,4,3794,0,0,131,0,0,348,1,45,140,0,15,17,0
2020-03-25,2,17,65,52,16,119,9,10,177,7,29,547,0,2,2,4,2,183,22,73773,8,0,2,3,22,10,41,3,3,95,0,0,10,3907,0,3547,0,36,4,0,0,21,43,31,9625,103,5,58,9362,310,0,1,3730,0,43,0,20,0,0,199,8,4,2,7,2,1,1,2,1,6,17,21,1,0,1,26,7,22,41,86,29,29,9,15,160,12,5367,0,0,131,0,26,361,1,52,140,0,15,17,0
2020-03-26,2,17,29,63,18,172,112,15,204,11,29,675,0,2,6,8,2,184,22,74181,8,0,2,3,22,10,50,3,3,102,0,0,10,4955,0,5673,1,36,4,0,0,28,45,35,10457,105,5,68,10361,359,2,1,4144,0,49,0,23,0,0,215,8,4,2,8,2,1,3,2,3,6,23,23,2,0,14,28,7,43,43,94,38,33,9,0,172,12,7015,0,0,131,0,26,681,1,52,150,0,15,17,0
2020-03-27,2,31,29,72,28,194,225,15,227,11,32,858,0,5,6,9,2,256,43,74720,10,2,3,3,37,11,57,3,3,116,0,0,10,5707,0,6658,2,52,4,0,0,34,73,46,11133,122,5,79,10950,372,3,1,4528,1,57,0,27,0,0,259,9,4,2,11,2,1,3,3,3,6,23,29,2,1,16,31,7,43,43,115,45,35,11,0,183,31,9357,0,0,1530,0,42,869,5,52,151,5,31,17,0
2020-03-28,2,31,31,72,30,244,225,15,265,15,32,1063,0,5,6,11,2,466,61,75100,10,2,3,3,45,11,57,3,3,121,0,1,10,5724,0,8481,2,52,10,0,3,34,84,59,11679,131,5,89,12384,404,16,1,4811,1,64,0,30,0,0,320,9,4,2,11,2,1,3,3,3,7,23,29,2,1,16,35,7,43,45,139,49,37,18,0,198,31,12285,0,0,1530,0,70,1072,5,52,151,5,39,18,0
2020-03-29,2,33,31,72,30,244,479,15,272,15,32,1359,0,8,6,14,5,466,75,75582,10,2,3,4,52,11,73,3,3,132,0,1,10,7226,0,9211,2,52,10,0,3,34,95,64,12391,143,5,132,13030,424,20,1,5033,1,67,0,30,0,0,388,13,4,2,13,2,1,3,3,3,7,23,76,4,1,16,42,7,43,48,206,64,66,27,0,212,31,14709,0,0,1595,0,105,2665,6,58,151,7,39,18,0
2020-03-30,2,44,37,228,30,257,636,26,279,19,32,1527,0,17,120,17,5,466,156,75923,15,2,4,6,67,25,73,4,3,150,0,4,10,7964,0,13500,2,52,10,0,3,34,102,75,13911,152,5,161,14620,424,21,1,5228,1,72,3,35,0,0,479,13,35,15,15,2,1,3,8,12,12,29,76,4,1,53,42,7,43,51,209,66,115,27,0,228,31,16780,0,0,1823,0,162,5644,8,61,171,7,39,18,0
2020-03-31,5,52,46,240,30,358,1095,26,295,25,47,1696,0,17,127,17,5,1592,156,76206,31,2,4,7,67,45,77,5,54,157,0,2,10,9513,0,16100,31,52,12,0,3,37,123,81,14656,170,5,224,15729,424,24,1,5408,1,73,3,37,1,0,537,13,35,18,24,2,1,3,8,12,13,34,94,9,1,394,49,7,43,62,220,121,165,40,0,240,31,19259,1,0,1823,0,243,7024,10,61,179,7,39,18,0
2020-04-01,5,67,61,248,31,422,1436,26,337,25,53,2132,1,19,127,20,10,1324,234,76405,39,3,4,9,73,61,971,9,58,179,0,2,10,11053,0,18700,31,52,12,0,3,40,148,103,15473,182,5,241,16847,472,26,3,5567,6,80,3,43,0,0,645,13,35,23,29,2,1,10,9,17,13,34,125,9,1,394,50,47,43,71,252,190,264,45,0,245,50,22647,2,0,2967,0,333,8474,13,61,179,12,41,18,0
2020-04-02,10,76,61,256,33,520,1749,26,381,25,53,2495,1,20,127,25,10,1735,335,76565,55,3,6,15,88,67,1172,16,65,201,0,3,300,12548,0,22440,31,61,12,0,3,42,191,112,16711,202,5,338,18278,472,27,4,5828,10,81,5,46,0,0,767,13,35,23,31,3,1,10,20,17,32,57,126,9,2,537,51,56,68,72,267,235,328,55,0,266,50,26743,2,0,4013,0,415,9001,19,96,192,25,43,18,0
2020-04-03,10,89,62,266,43,649,2022,32,382,26,53,2872,1,27,127,30,17,2175,427,76760,55,3,11,19,92,72,1287,16,65,216,0,3,300,14135,1,24575,31,78,12,2,3,43,192,134,17935,226,5,403,19758,514,29,4,6021,10,82,6,50,0,0,827,13,633,26,57,3,1,10,25,20,32,57,131,10,6,537,52,56,68,93,283,281,351,66,0,282,95,30513,2,0,4846,0,484,9707,22,108,208,25,52,21,2
2020-04-04,10,99,90,279,43,701,2507,32,423,30,53,3247,1,30,127,34,17,2577,528,76946,85,3,13,25,119,78,1379,16,100,241,2,4,300,15572,1,26400,31,78,15,5,3,58,229,150,19736,259,25,427,20996,514,36,4,6325,16,93,9,54,0,0,915,13,633,29,66,3,1,12,25,20,32,61,211,13,12,914,57,116,75,109,329,333,420,72,0,297,95,34219,2,0,6415,0,786,14652,25,125,215,25,52,21,2
2020-04-05,15,104,90,280,57,757,2998,32,431,33,52,3751,2,30,127,37,17,3012,618,77207,88,3,16,37,125,96,1429,17,100,247,2,4,300,16349,1,28700,31,78,15,5,6,66,229,164,19736,279,25,477,21815,514,42,4,6463,23,99,9,54,0,2,1005,13,633,30,76,3,1,7,33,23,32,61,259,13,12,989,64,134,75,123,374,355,488,82,0,320,95,38080,2,0,6415,0,1042,17448,28,144,229,30,52,25,3
